symbol,r2,sum,sq_sum,res,cnt
300475.SZ,0.0853022,559.356,13616.1,12412.4,6766
002109.SZ,-0.00212186,8192.9,1.49867e+07,1.50137e+07,13759
300540.SZ,0.0588673,-112.034,3399.52,3196.56,4162
300299.SZ,0.190498,-681.458,17222.3,13921.5,18863
300185.SZ,0.0619684,814.41,26590.9,24912.7,20458
300671.SZ,0.137201,2461.47,87186.9,74963.6,20019
000096.SZ,0.0901106,-22.9177,4316.88,3927.8,5562
300643.SZ,0.172225,145.374,7062.73,5844.43,9093
000703.SZ,0.274275,150.027,12297.2,8923.31,14956
300240.SZ,0.238453,566.523,7808,5906.16,6110
000559.SZ,0.176514,263.754,11493.5,9459.02,10013
300065.SZ,0.167127,769.529,20584.1,17102.7,11952
002553.SZ,0.193027,34.5345,3708.03,2992.1,5296
300740.SZ,0.23757,1631,46319.6,35207.6,18804
300648.SZ,0.219079,-1382.34,40831.7,31757.2,11548
300079.SZ,0.13058,-294.034,4675.13,4056.94,9742
002478.SZ,0.083455,-98.507,2949.46,2701.73,5631
002425.SZ,0.140662,1537.89,29907.8,25644.6,36100
300114.SZ,0.23335,-288.968,17781,13627.6,15319
300056.SZ,0.118083,-1048.98,54201.3,47682.4,8182
300758.SZ,-0.0158288,1578.74,58781.1,59538.6,14645
002900.SZ,0.0901544,-203.649,2862.91,2597.07,4879
000628.SZ,0.232019,44.8169,4178.06,3208.44,6579
300434.SZ,0.231328,-73.5764,11225.4,8627.94,5652
002197.SZ,0.0769919,204.414,3607.55,3326.37,11259
300480.SZ,0.232799,-425.593,6216.94,4754.65,9270
002652.SZ,-0.014249,-135.922,4825.64,4889.14,3561
300548.SZ,0.274103,41.3122,10473.5,7602.58,10491
300151.SZ,0.197836,-1161.66,32200.2,25760.6,15621
002530.SZ,0.101333,65.6963,5642.63,5070.52,11944
000501.SZ,0.11336,1234.47,76544.2,67816.2,26515
002737.SZ,0.152359,-167.247,6485.4,5495.3,11962
300375.SZ,0.0576505,349.651,15206.3,14316.6,8861
002443.SZ,0.23168,-264.253,7051.1,5412.02,9783
300718.SZ,0.0202804,-132.571,1995.58,1951.88,5328
000661.SZ,0.0782745,-467.29,7373.95,6788.32,23878
002436.SZ,0.138445,-196.114,7532.49,6488.03,20467
002606.SZ,0.234721,-355.616,8920.41,6818.78,12371
002969.SZ,-0.0291294,287.815,6425.69,6602.47,8202
002310.SZ,0.0952838,-266.885,3567.15,3220.8,9978
300609.SZ,0.151921,-212.995,9231.09,7822.4,6119
002363.SZ,0.0182862,394.756,7845.13,7690.14,13268
300709.SZ,0.206779,231.43,9010.27,7143.31,11141
002920.SZ,0.20432,960.24,39665.1,31527.9,22356
300388.SZ,0.241522,-289.056,7559.55,5727.03,9428
002110.SZ,0.10278,24.8728,2726.07,2445.83,11041
002581.SZ,0.124221,-1182.19,31487.1,27531.7,27800
000957.SZ,0.276656,1045.36,11320.2,8114.19,10656
002157.SZ,0.0893653,2262.72,45913.7,41696.7,40937
300661.SZ,0.107496,516.866,51107.1,45600.7,18853
002792.SZ,0.0593845,-80.0365,1379.93,1297.02,6233
300726.SZ,-0.00400433,164610,3.26751e+08,3.26651e+08,19319
002976.SZ,-0.032228,-118.562,3030.59,3126.2,7047
000415.SZ,0.308836,-212.387,20649,14269.2,12080
300595.SZ,0.202766,-315.098,11564,9214.36,16376
300837.SZ,0.150359,-530.786,13330.7,11299.1,8795
002088.SZ,0.123201,-120.1,4330.76,3794.29,4348
002468.SZ,-0.741851,-23.7771,1529.39,2663.86,9703
002483.SZ,0.146664,-577.86,18562.8,15809.9,9371
300663.SZ,0.133393,137.534,12685.8,10992.4,14135
300344.SZ,0.188291,-155.029,4692.26,3803.77,3920
300660.SZ,0.165647,38.6344,5140.4,4288.74,7139
002592.SZ,-0.15892,-35.9077,1269.32,1470.6,3403
300013.SZ,0.0584564,1083.52,39597.9,37199.6,13230
300040.SZ,-0.0192106,-68.6193,3473.62,3539.63,6653
002856.SZ,0.0119152,37.0968,2956.78,2921.09,2972
002326.SZ,0.249374,173.455,8597.24,6451.84,15354
300101.SZ,0.0682404,-799.122,24982.7,23254.1,25034
300159.SZ,0.137685,-451.241,16774,14450.9,12885
300705.SZ,0.242112,-48.0785,17272.9,13090.8,11366
300217.SZ,0.0418821,-145.115,6592.98,6314.01,7108
300667.SZ,0.099904,-744.179,17446.9,15664.7,12719
002470.SZ,0.279989,44.5035,6156.27,4432.36,6576
002898.SZ,0.0317737,-89.0653,7980.83,7726.49,10172
002883.SZ,0.150705,-272.36,30051.8,25516.4,9877
002303.SZ,0.298614,573.082,23662.2,16579.8,13889
002624.SZ,0.140953,556.48,14119.3,12118.7,25599
002851.SZ,0.22571,-414.311,10672.1,8253.56,13625
300180.SZ,0.164126,48.3104,5410.33,4522.15,9428
002770.SZ,-0.0886081,-32.065,6335.01,6896.17,6503
000962.SZ,0.271106,536.554,11785.7,8565.17,8278
300783.SZ,0.117283,-1021.91,4159.11,3593.79,11891
300323.SZ,0.139602,1237.97,69128,59404.8,18132
300050.SZ,0.246862,-36.4167,5950.75,4481.6,7293
300302.SZ,0.171149,336.663,13272.3,10992.9,11917
300374.SZ,0.207499,-88.3823,71284.4,56492.6,13984
300570.SZ,0.305822,373.598,7026.67,4864.54,7329
300565.SZ,0.339626,-235.711,10923.8,7209.94,9512
300241.SZ,0.227913,-672.994,29399.5,22676.8,15778
002676.SZ,0.0807324,505.153,9056.96,8303.18,10384
002919.SZ,0.140511,569.741,50865.4,43692.2,10727
000403.SZ,0.168125,844.461,16166,13401.7,12778
300190.SZ,0.179471,-246.049,14792.6,12133.5,11758
000961.SZ,0.17297,-171.931,25010.6,20683.5,22604
300018.SZ,-0.00345129,8.66216,5836.71,5856.84,8593
000715.SZ,-0.0767085,-423.193,7598.72,8133.68,4023
000810.SZ,0.155578,-492.056,6673.42,5619.16,12758
000751.SZ,0.141828,76.83,5739.54,4924.85,7737
002081.SZ,0.105255,-1026.14,173962,155628,40909
300369.SZ,0.196506,359.757,65447.1,52582,23606
300132.SZ,0.217373,-405.389,44467.8,34794.7,18415
002584.SZ,0.127967,-225.893,6060.5,5281.45,12666
002186.SZ,-0.105481,31.3017,11628.2,12854.6,7261
002136.SZ,0.117862,-422.796,10259.5,9034.15,9761
002698.SZ,0.215817,-35.8989,8842.75,6934.25,11931
000062.SZ,0.260168,240.528,4033.63,2979.58,9240
300337.SZ,0.161185,-1187.52,34068.9,28476.7,11733
000919.SZ,0.198074,-160.872,2675,2141.25,5321
002795.SZ,0.0565548,-333.888,4189.34,3930.34,4765
300051.SZ,0.144648,-498.93,6593.55,5615.53,8768
002718.SZ,0.187544,74.0942,5128.38,4165.21,3249
300296.SZ,0.254958,-2102.86,26464.7,19551.7,19891
002145.SZ,0.1968,1734.04,62365.9,49999.4,25988
300833.SZ,-0.016782,-259.496,1412.22,1425.07,6310
000417.SZ,0.128439,86.04,12156.9,10594.6,7509
300823.SZ,0.101186,1000.84,36901,33096.3,12702
002211.SZ,0.0774317,-264.241,15361.1,14163.5,7856
300504.SZ,0.247818,63.5849,3675.21,2764.06,8300
300019.SZ,0.306049,421.106,24681.8,17119.2,14126
300699.SZ,0.200257,-46.9891,23599.7,18873.6,21125
002609.SZ,0.197574,-160.119,5513.44,4421.62,8200
300381.SZ,0.163717,-384.367,11219,9372.74,12978
001965.SZ,0.146585,-24.933,1714.26,1462.85,4304
000687.SZ,0.0348026,224.061,13597.8,13118.5,7940
300423.SZ,0.283749,373.3,18247.7,13060.9,11080
300032.SZ,0.205099,-268.37,9384.94,7449.99,5664
300532.SZ,0.209657,-64.3077,11790.3,9318.03,9232
300316.SZ,0.180422,32.7668,12614.3,10338.4,18633
000830.SZ,0.251538,852.971,18735.2,13998.1,22194
300349.SZ,0.208699,32.8158,5624.04,4450.2,8392
002380.SZ,0.26762,-404.97,13976.6,10224.1,9947
300231.SZ,0.236083,1940.8,29181.5,22135.6,18362
300205.SZ,0.231559,523.177,14991.2,11499,10059
002725.SZ,0.176622,16.5138,4180.92,3442.45,7242
002461.SZ,0.0316596,156.643,7155.3,6926.85,12388
000537.SZ,0.225706,1267.13,25433.9,19606.4,14305
300424.SZ,0.109383,-377.671,15468.9,13767.2,13125
002645.SZ,0.0601775,673.544,16397.6,15380.9,14219
002651.SZ,0.037453,1277.27,104469,100488,23059
300006.SZ,0.230639,6189.1,100378,75908.2,22343
000613.SZ,0.0562103,511.216,21505.9,20280.5,14954
002217.SZ,0.1226,303.582,5676.6,4975.23,14936
002347.SZ,0.132501,-371.492,7838.48,6781.38,6475
002975.SZ,0.148815,-164.679,11627.4,9895.06,11576
002195.SZ,0.125146,237.857,10176.2,8899.84,17314
300198.SZ,0.095699,799.031,18100.2,16311.6,10239
300486.SZ,0.111656,-386.588,3486.72,3066.27,4263
002355.SZ,0.201161,-96.9493,20849.3,16654.6,12261
300659.SZ,0.236334,373.033,7325.63,5585.74,12370
000061.SZ,0.232492,216.464,12367.8,9489.92,14560
000591.SZ,0.153195,115.899,48200.4,40815.8,20130
002424.SZ,0.214291,219.752,9157.66,7191.91,11331
300086.SZ,0.0335463,818.334,31233.7,30145.4,15974
002063.SZ,0.0859371,-30.9223,3792.55,3466.56,13278
300665.SZ,0.160871,153.925,3146.76,2636.23,4609
300478.SZ,0.00378243,-12.6811,3628.2,3614.44,4094
000761.SZ,0.247881,-292.014,4017.33,3008.24,4834
300001.SZ,0.155235,-251.895,6023.9,5084.8,13486
002660.SZ,0.0650688,-326.204,4644.62,4330.21,8156
002119.SZ,0.0970397,56.0261,4214.21,3805.02,11765
002985.SZ,0.0922586,2169.88,46897.3,42333.1,17992
300543.SZ,0.0959798,-246.635,2689.45,2423.56,7082
002917.SZ,0.0837029,368.508,25190.9,23075.3,17528
000006.SZ,0.197214,1000.46,27294.5,21869.9,19246
002169.SZ,0.133619,-151.105,4798.81,4155.82,11167
300336.SZ,0.0543602,278.19,5061,4776.53,7826
002433.SZ,0.300173,-391.363,7175.28,5008.34,8175
002243.SZ,0.106116,-928.593,9462.94,8395.36,12155
300398.SZ,0.1734,-151.038,5342.46,4414.47,11788
000151.SZ,0.256324,354.036,6546.95,4854.14,6354
002330.SZ,-0.012727,-152.251,13002.3,13165.7,11275
000762.SZ,0.156136,755.87,26026.2,21935.7,17975
300807.SZ,0.0309313,-349.804,5567.05,5368.65,4525
300275.SZ,0.0937994,1144.29,22612.4,20372.8,10003
300161.SZ,0.22364,-264.126,8365.5,6488.71,9120
300319.SZ,0.17285,-113.997,5607.72,4637.6,13067
000738.SZ,0.170003,3912.29,58143.3,47866.4,32382
002879.SZ,0.219485,-142.628,2006.85,1563.61,5724
300767.SZ,0.181824,-46.5444,19359.3,15839.1,11849
002732.SZ,0.222283,-46.5542,11557.5,8988.26,7538
300785.SZ,0.118262,-227.99,6179.17,5443.47,9267
002837.SZ,0.157853,-91.0965,3859,3249.22,11311
300638.SZ,0.262117,1193.19,35168,25898,20254
300464.SZ,-0.00189783,58938.3,1.81626e+08,1.81718e+08,13817
002101.SZ,0.0696826,-242.889,14344,13336.9,7218
300415.SZ,0.201626,-74.3369,14084.4,11244.1,7440
000668.SZ,0.325803,-692.876,33751.4,22711.9,7503
002056.SZ,0.15373,-256.65,8460.57,7156.75,17546
300441.SZ,0.111112,-42.0575,1923.52,1709.5,5483
300171.SZ,0.115775,248.054,35571.9,31450.8,20083
300111.SZ,0.0858802,259.066,12415.4,11341.3,7768
000729.SZ,0.266252,232.567,12284.7,9010.49,11739
002634.SZ,0.248652,1212.01,26583.9,19888.1,12894
002930.SZ,0.214759,1004.7,34122.6,26750.6,18093
300555.SZ,0.278653,890.082,8539.2,6074.09,6673
002661.SZ,0.155163,-349.609,10018.7,8458.62,18630
000526.SZ,0.210525,550.292,34122.9,26917.4,10978
000523.SZ,0.126204,144.658,3882.28,3388.69,5048
000543.SZ,0.17931,-195.572,4754.86,3898.15,7619
000898.SZ,0.312538,-404.54,7626.78,5232.17,10274
002758.SZ,0.1441,-78.2842,2089.8,1787.34,3983
002392.SZ,0.339232,-565.549,14890.2,9819.85,11072
002561.SZ,0.285912,-636.969,14914.3,10593.5,5115
300627.SZ,0.200984,1133.98,13543.6,10758.5,16305
300641.SZ,0.164501,-177.212,3395.9,2831.16,4290
000918.SZ,0.367125,-577.39,8179.02,5137.18,5394
000777.SZ,0.0778558,-77.4222,79313.6,73138.3,22800
300315.SZ,0.176787,427.65,41018,33761.1,27517
300285.SZ,0.229614,-1.94579,21060.1,16224.4,20738
300479.SZ,0.146952,-1731.32,11758.9,9776.52,10053
002178.SZ,0.176659,-1447.68,10032.9,8075.11,9306
002100.SZ,0.186574,-328.375,12600.1,10245.6,23839
300174.SZ,0.383744,-918.656,24719.6,15155,6622
002454.SZ,0.179352,-40.5796,3444.74,2826.65,4898
002208.SZ,0.0041949,847.888,13806.9,13702.5,15396
300203.SZ,0.233388,881.863,11929.4,9096.83,12330
002193.SZ,-0.115646,-50.2601,4005.87,4468.4,3846
002911.SZ,0.0545816,-22.1796,1510.94,1428.36,4562
002682.SZ,-0.0506729,186.667,4566.95,4789.67,4206
002104.SZ,0.0985603,33.2609,6045.8,5449.85,12985
002887.SZ,0.251894,-221.425,10255.6,7669.03,11225
002504.SZ,0.0905173,-39.0751,7846.9,7136.38,5586
300146.SZ,0.194749,-668.224,40191.4,32353.7,34503
002659.SZ,0.287324,1129.08,16606.8,11705.4,6997
002532.SZ,0.294098,522.868,10880.9,7663.26,10967
002096.SZ,0.00437331,-406.281,17488.6,17391.9,8107
300004.SZ,0.161254,-130.135,4613.7,3866.71,4715
300706.SZ,0.0473179,-15.7775,2400.84,2287.21,7152
002897.SZ,0.266767,-173.292,10663.9,7817.59,14174
001896.SZ,-0.0272219,441.745,10949.3,11217.9,6796
002464.SZ,-0.016071,-394.757,5006.52,5072.67,11066
300779.SZ,0.00789149,-9.39333,1655.48,1642.4,4721
002970.SZ,0.213101,-427.187,5510.5,4318.92,8304
002554.SZ,-0.0125476,13.2765,4206.56,4259.3,4663
300049.SZ,0.144661,781.796,12880.2,10958.5,8956
300255.SZ,0.13645,294.126,15662.4,13519.3,12413
002512.SZ,0.196925,211.618,8408.34,6749.05,10336
002369.SZ,0.24952,-302.174,5113.67,3830.61,9654
300317.SZ,0.133743,109.683,10101.9,8749.35,6931
300119.SZ,0.243785,-693.163,8478.6,6386.1,14226
000935.SZ,0.165973,-737.885,4030.32,3315.21,9831
002591.SZ,0.179387,142.286,3875.57,3177.21,5298
002644.SZ,0.103102,-740.45,3044.8,2671.53,8287
000520.SZ,0.202456,129.287,5059.26,4031.85,4254
300288.SZ,0.112461,-676.746,5865.12,5155.04,8052
000625.SZ,0.171639,-255.341,25296.3,20952.7,31145
002853.SZ,0.143423,57.4827,24102.6,20645.5,10317
000037.SZ,0.107228,129.415,16439,14674.3,7446
300825.SZ,0.108134,1055.99,108944,97088.7,13283
300244.SZ,0.178723,-193.975,34993.2,28737.5,19097
000546.SZ,0.0597157,-366.901,2925.79,2736.96,8969
300036.SZ,0.124946,-704.904,7034.31,6132,18585
000978.SZ,0.0522591,125.087,2973.71,2815.37,5047
002007.SZ,0.0998817,-1792.07,38213.9,34346.6,57410
000709.SZ,0.206073,-209.708,8037.19,6377.62,10501
002841.SZ,0.210123,-357.674,4917.47,3876.06,12423
002163.SZ,0.1472,2079.43,78109.7,66510.7,36424
300436.SZ,0.227749,-288.559,5513.9,4248.24,6513
002595.SZ,0.246149,-161.883,6710.96,5056.86,8993
300685.SZ,0.184128,-321.539,13455.6,10972.2,14471
002759.SZ,0.152701,-36.8519,4179.5,3541.05,4867
002641.SZ,0.269478,-1098.95,14643.1,10631.7,13489
300399.SZ,0.146432,134.334,5905.16,5037.99,6259
